ID	TRANSCRIPT	PPDSTATUS	GENDER	CASE
469	TOR_C_0003_tagged.txt	NOPPD	F	NOM
470	TOR_C_0003_tagged.txt	NOPPD	F	NOM
471	TOR_C_0003_tagged.txt	NOPPD	M	NOM
472	TOR_C_0003_tagged.txt	NOPPD	M	NOM
473	TOR_C_0003_tagged.txt	NOPPD	F	NOM
474	TOR_C_0003_tagged.txt	NOPPD	F	NOM
475	TOR_C_0003_tagged.txt	NOPPD	F	NOM
476	TOR_C_0003_tagged.txt	NOPPD	M	NOM
477	TOR_C_0003_tagged.txt	NOPPD	F	NOM
478	TOR_C_0003_tagged.txt	NOPPD	F	NOM
479	TOR_C_0003_tagged.txt	NOPPD	F	NOM
480	TOR_C_0003_tagged.txt	NOPPD	M	NOM
481	TOR_C_0003_tagged.txt	NOPPD	F	NOM
482	TOR_C_0003_tagged.txt	NOPPD	F	NOM
483	TOR_C_0003_tagged.txt	NOPPD	F	NOM
484	TOR_C_0004_tagged.txt	PPD	M	NOM
485	TOR_C_0004_tagged.txt	NOPPD	F	NOM
486	TOR_C_0004_tagged.txt	NOPPD	F	NOM
487	TOR_C_0004_tagged.txt	NOPPD	F	NOM
488	TOR_C_0004_tagged.txt	PPD	F	NOM
489	TOR_C_0004_tagged.txt	NOPPD	F	NOM
490	TOR_C_0004_tagged.txt	NOPPD	F	NOM
491	TOR_C_0004_tagged.txt	NOPPD	F	NOM
492	TOR_C_0004_tagged.txt	NOPPD	F	NOM
493	TOR_C_0004_tagged.txt	NOPPD	F	NOM
494	TOR_C_0004_tagged.txt	NOPPD	F	NOM
495	TOR_C_0004_tagged.txt	NOPPD	F	NOM
496	TOR_C_0004_tagged.txt	NOPPD	F	NOM
497	TOR_C_0004_tagged.txt	NOPPD	M	NOM
498	TOR_C_0004_tagged.txt	NOPPD	F	NOM
499	TOR_C_0004_tagged.txt	NOPPD	F	NOM
500	TOR_C_0004_tagged.txt	NOPPD	F	NOM
501	TOR_C_0004_tagged.txt	PPD	F	NOM
502	TOR_C_0004_tagged.txt	PPD	F	NOM
503	TOR_C_0004_tagged.txt	NOPPD	F	NOM
504	TOR_C_0004_tagged.txt	PPD	F	NOM
505	TOR_C_0004_tagged.txt	PPD	F	NOM
506	TOR_C_0004_tagged.txt	NOPPD	F	NOM
507	TOR_C_0004_tagged.txt	NOPPD	M	NOM
508	TOR_C_0004_tagged.txt	NOPPD	M	NOM
509	TOR_C_0004_tagged.txt	NOPPD	F	NOM
510	TOR_C_0004_tagged.txt	PPD	F	NOM
511	TOR_C_0004_tagged.txt	NOPPD	F	NOM
512	TOR_C_0004_tagged.txt	NOPPD	F	NOM
513	TOR_C_0004_tagged.txt	NOPPD	F	NOM
514	TOR_C_0004_tagged.txt	NOPPD	F	NOM
515	TOR_C_0004_tagged.txt	PPD	F	NOM
516	TOR_C_0004_tagged.txt	PPD	F	NOM
517	TOR_C_0004_tagged.txt	NOPPD	F	NOM
518	TOR_C_0004_tagged.txt	NOPPD	F	NOM
519	TOR_C_0004_tagged.txt	NOPPD	F	NOM
520	TOR_C_0004_tagged.txt	NOPPD	F	NOM
521	TOR_C_0004_tagged.txt	PPD	F	NOM
522	TOR_C_0004_tagged.txt	NOPPD	M	NOM
523	TOR_C_0004_tagged.txt	NOPPD	F	NOM
524	TOR_C_0004_tagged.txt	NOPPD	F	NOM
525	TOR_C_0004_tagged.txt	NOPPD	F	NOM
526	TOR_C_0004_tagged.txt	NOPPD	F	NOM
527	TOR_C_0004_tagged.txt	NOPPD	F	NOM
528	TOR_C_0004_tagged.txt	NOPPD	F	NOM
529	TOR_C_0004_tagged.txt	NOPPD	F	NOM
530	TOR_C_0004_tagged.txt	NOPPD	F	NOM
531	TOR_C_0004_tagged.txt	NOPPD	F	NOM
532	TOR_C_0004_tagged.txt	NOPPD	F	NOM
533	TOR_C_0004_tagged.txt	PPD	F	NOM
534	TOR_C_0004_tagged.txt	PPD	M	NOM
535	TOR_C_0004_tagged.txt	NOPPD	F	NOM
536	TOR_C_0004_tagged.txt	PPD	M	NOM
537	TOR_C_0004_tagged.txt	PPD	M	NOM
538	TOR_C_0004_tagged.txt	NOPPD	F	NOM
539	TOR_C_0004_tagged.txt	NOPPD	F	NOM
540	TOR_C_0004_tagged.txt	NOPPD	F	NOM
541	TOR_C_0004_tagged.txt	NOPPD	F	NOM
542	TOR_C_0004_tagged.txt	NOPPD	M	NOM
543	TOR_C_0004_tagged.txt	NOPPD	F	NOM
544	TOR_C_0004_tagged.txt	NOPPD	F	NOM
545	TOR_C_0004_tagged.txt	NOPPD	M	NOM
546	TOR_C_0004_tagged.txt	NOPPD	F	NOM
547	TOR_C_0004_tagged.txt	NOPPD	M	NOM
548	TOR_C_0004_tagged.txt	NOPPD	M	NOM
549	TOR_C_0004_tagged.txt	NOPPD	F	NOM
550	TOR_C_0004_tagged.txt	NOPPD	M	NOM
551	TOR_C_0004_tagged.txt	NOPPD	F	NOM
552	TOR_C_0004_tagged.txt	NOPPD	F	NOM
553	TOR_C_0004_tagged.txt	NOPPD	F	NOM
554	TOR_C_0004_tagged.txt	NOPPD	F	NOM
555	TOR_C_0004_tagged.txt	NOPPD	F	NOM
556	TOR_C_0004_tagged.txt	NOPPD	F	NOM
557	TOR_C_0004_tagged.txt	NOPPD	F	NOM
558	TOR_C_0004_tagged.txt	NOPPD	F	NOM
559	TOR_C_0004_tagged.txt	NOPPD	F	NOM
560	TOR_C_0004_tagged.txt	NOPPD	F	NOM
561	TOR_C_0004_tagged.txt	NOPPD	F	NOM
562	TOR_C_0004_tagged.txt	NOPPD	F	NOM
563	TOR_C_0004_tagged.txt	NOPPD	F	NOM
564	TOR_C_0004_tagged.txt	PPD	F	NOM
565	TOR_C_0004_tagged.txt	NOPPD	F	NOM
566	TOR_C_0004_tagged.txt	NOPPD	F	NOM
567	TOR_C_0004_tagged.txt	NOPPD	F	NOM
568	TOR_C_0004_tagged.txt	NOPPD	F	NOM
569	TOR_C_0004_tagged.txt	NOPPD	F	NOM
570	TOR_C_0004_tagged.txt	NOPPD	F	NOM
571	TOR_C_0004_tagged.txt	PPD	F	NOM
572	TOR_C_0004_tagged.txt	PPD	F	NOM
573	TOR_C_0004_tagged.txt	NOPPD	F	NOM
574	TOR_C_0004_tagged.txt	NOPPD	F	NOM
575	TOR_C_0004_tagged.txt	NOPPD	F	NOM
576	TOR_C_0004_tagged.txt	NOPPD	F	NOM
577	TOR_C_0004_tagged.txt	NOPPD	F	NOM
578	TOR_C_0004_tagged.txt	NOPPD	F	NOM
579	TOR_C_0004_tagged.txt	NOPPD	F	NOM
580	TOR_C_0004_tagged.txt	NOPPD	F	NOM
581	TOR_C_0004_tagged.txt	NOPPD	F	NOM
582	TOR_C_0004_tagged.txt	PPD	F	NOM
583	TOR_C_0004_tagged.txt	NOPPD	F	NOM
584	TOR_C_0004_tagged.txt	PPD	F	NOM
585	TOR_C_0004_tagged.txt	NOPPD	M	NOM
586	TOR_C_0004_tagged.txt	NOPPD	F	NOM
587	TOR_C_0004_tagged.txt	NOPPD	F	NOM
588	TOR_C_0004_tagged.txt	NOPPD	F	NOM
589	TOR_C_0004_tagged.txt	NOPPD	M	NOM
590	TOR_C_0005_tagged.txt	NOPPD	F	NOM
591	TOR_C_0005_tagged.txt	NOPPD	F	NOM
592	TOR_C_0005_tagged.txt	NOPPD	M	NOM
593	TOR_C_0005_tagged.txt	NOPPD	M	NOM
594	TOR_C_0005_tagged.txt	NOPPD	F	NOM
595	TOR_C_0005_tagged.txt	NOPPD	F	NOM
596	TOR_C_0005_tagged.txt	NOPPD	F	NOM
597	TOR_C_0005_tagged.txt	NOPPD	M	NOM
598	TOR_C_0005_tagged.txt	NOPPD	F	NOM
599	TOR_C_0005_tagged.txt	NOPPD	F	NOM
600	TOR_C_0005_tagged.txt	NOPPD	F	NOM
601	TOR_C_0005_tagged.txt	NOPPD	F	NOM
602	TOR_C_0005_tagged.txt	NOPPD	F	NOM
603	TOR_C_0005_tagged.txt	NOPPD	F	NOM
604	TOR_C_0005_tagged.txt	NOPPD	F	NOM
605	TOR_C_0005_tagged.txt	NOPPD	F	NOM
606	TOR_C_0005_tagged.txt	NOPPD	F	NOM
607	TOR_C_0005_tagged.txt	NOPPD	F	NOM
608	TOR_C_0005_tagged.txt	NOPPD	F	NOM
609	TOR_C_0005_tagged.txt	NOPPD	F	NOM
610	TOR_C_0005_tagged.txt	NOPPD	M	NOM
611	TOR_C_0005_tagged.txt	NOPPD	F	NOM
612	TOR_C_0005_tagged.txt	NOPPD	F	NOM
613	TOR_C_0005_tagged.txt	NOPPD	F	NOM
614	TOR_C_0005_tagged.txt	NOPPD	F	NOM
615	TOR_C_0005_tagged.txt	NOPPD	M	NOM
616	TOR_C_0005_tagged.txt	NOPPD	F	NOM
617	TOR_C_0005_tagged.txt	NOPPD	F	NOM
618	TOR_C_0005_tagged.txt	NOPPD	F	NOM
619	TOR_C_0005_tagged.txt	NOPPD	F	NOM
620	TOR_C_0005_tagged.txt	NOPPD	F	NOM
621	TOR_C_0005_tagged.txt	NOPPD	F	NOM
622	TOR_C_0005_tagged.txt	NOPPD	F	NOM
623	TOR_C_0005_tagged.txt	NOPPD	M	NOM
624	TOR_C_0005_tagged.txt	NOPPD	F	NOM
625	TOR_C_0005_tagged.txt	NOPPD	F	NOM
626	TOR_C_0005_tagged.txt	NOPPD	F	NOM
627	TOR_C_0005_tagged.txt	NOPPD	F	NOM
628	TOR_C_0005_tagged.txt	NOPPD	F	NOM
629	TOR_C_0005_tagged.txt	NOPPD	F	NOM
630	TOR_C_0005_tagged.txt	NOPPD	F	NOM
631	TOR_C_0005_tagged.txt	NOPPD	F	NOM
632	TOR_C_0005_tagged.txt	NOPPD	F	NOM
633	TOR_C_0005_tagged.txt	NOPPD	F	NOM
634	TOR_C_0005_tagged.txt	NOPPD	F	NOM
635	TOR_C_0005_tagged.txt	NOPPD	F	NOM
636	TOR_C_0005_tagged.txt	NOPPD	M	NOM
637	TOR_C_0005_tagged.txt	NOPPD	M	NOM
638	TOR_C_0005_tagged.txt	PPD	F	NOM
639	TOR_C_0005_tagged.txt	NOPPD	M	NOM
640	TOR_C_0005_tagged.txt	NOPPD	F	NOM
641	TOR_C_0005_tagged.txt	NOPPD	M	NOM
642	TOR_C_0005_tagged.txt	NOPPD	F	NOM
643	TOR_C_0005_tagged.txt	NOPPD	F	NOM
644	TOR_C_0005_tagged.txt	NOPPD	F	NOM
645	TOR_C_0005_tagged.txt	NOPPD	F	NOM
646	TOR_C_0005_tagged.txt	NOPPD	F	NOM
647	TOR_C_0005_tagged.txt	NOPPD	F	NOM
648	TOR_C_0005_tagged.txt	NOPPD	F	NOM
649	TOR_C_0005_tagged.txt	NOPPD	F	NOM
650	TOR_C_0005_tagged.txt	NOPPD	M	NOM
651	TOR_C_0005_tagged.txt	NOPPD	M	NOM
652	TOR_C_0005_tagged.txt	NOPPD	F	NOM
653	TOR_C_0005_tagged.txt	NOPPD	F	NOM
654	TOR_C_0005_tagged.txt	NOPPD	M	NOM
655	TOR_C_0005_tagged.txt	NOPPD	F	NOM
656	TOR_C_0005_tagged.txt	NOPPD	F	NOM
657	TOR_C_0005_tagged.txt	NOPPD	M	NOM
658	TOR_C_0005_tagged.txt	NOPPD	M	NOM
659	TOR_C_0005_tagged.txt	NOPPD	M	NOM
660	TOR_C_0005_tagged.txt	NOPPD	M	NOM
661	TOR_C_0005_tagged.txt	NOPPD	F	NOM
662	TOR_C_0005_tagged.txt	NOPPD	M	NOM
663	TOR_C_0005_tagged.txt	NOPPD	M	NOM
664	TOR_C_0005_tagged.txt	NOPPD	F	NOM
665	TOR_C_0005_tagged.txt	NOPPD	F	NOM
666	TOR_C_0005_tagged.txt	NOPPD	F	NOM
667	TOR_C_0005_tagged.txt	NOPPD	F	NOM
668	TOR_C_0005_tagged.txt	NOPPD	F	NOM
669	TOR_C_0005_tagged.txt	NOPPD	M	NOM
670	TOR_C_0005_tagged.txt	NOPPD	F	NOM
671	TOR_C_0005_tagged.txt	NOPPD	F	NOM
672	TOR_C_0005_tagged.txt	NOPPD	F	NOM
673	TOR_C_0005_tagged.txt	NOPPD	F	NOM
674	TOR_C_0005_tagged.txt	NOPPD	F	NOM
675	TOR_C_0005_tagged.txt	NOPPD	F	NOM
676	TOR_C_0005_tagged.txt	NOPPD	F	NOM
677	TOR_C_0005_tagged.txt	NOPPD	F	NOM
678	TOR_C_0005_tagged.txt	NOPPD	M	NOM
679	TOR_C_0005_tagged.txt	NOPPD	F	NOM
680	TOR_C_0005_tagged.txt	NOPPD	F	NOM
681	TOR_C_0005_tagged.txt	NOPPD	F	NOM
682	TOR_C_0005_tagged.txt	NOPPD	F	NOM
683	TOR_C_0005_tagged.txt	NOPPD	F	NOM
684	TOR_C_0005_tagged.txt	NOPPD	F	NOM
685	TOR_C_0005_tagged.txt	NOPPD	F	NOM
686	TOR_C_0006_tagged.txt	NOPPD	F	NOM
687	TOR_C_0006_tagged.txt	NOPPD	F	NOM
688	TOR_C_0006_tagged.txt	NOPPD	F	NOM
689	TOR_C_0006_tagged.txt	NOPPD	F	NOM
690	TOR_C_0006_tagged.txt	NOPPD	M	NOM
691	TOR_C_0006_tagged.txt	NOPPD	M	NOM
692	TOR_C_0006_tagged.txt	NOPPD	F	NOM
693	TOR_C_0006_tagged.txt	NOPPD	F	NOM
694	TOR_C_0006_tagged.txt	NOPPD	F	NOM
695	TOR_C_0006_tagged.txt	NOPPD	F	NOM
696	TOR_C_0006_tagged.txt	NOPPD	F	NOM
697	TOR_C_0006_tagged.txt	NOPPD	F	NOM
698	TOR_C_0006_tagged.txt	NOPPD	F	NOM
699	TOR_C_0006_tagged.txt	NOPPD	F	NOM
700	TOR_C_0006_tagged.txt	NOPPD	F	NOM
701	TOR_C_0006_tagged.txt	NOPPD	F	NOM
702	TOR_C_0006_tagged.txt	NOPPD	F	NOM
703	TOR_C_0006_tagged.txt	NOPPD	F	NOM
704	TOR_C_0006_tagged.txt	NOPPD	F	NOM
705	TOR_C_0006_tagged.txt	NOPPD	M	NOM
706	TOR_C_0006_tagged.txt	NOPPD	F	NOM
707	TOR_C_0006_tagged.txt	NOPPD	M	NOM
708	TOR_C_0006_tagged.txt	NOPPD	F	NOM
709	TOR_C_0006_tagged.txt	NOPPD	M	NOM
710	TOR_C_0006_tagged.txt	NOPPD	M	NOM
711	TOR_C_0006_tagged.txt	NOPPD	F	NOM
712	TOR_C_0006_tagged.txt	NOPPD	F	NOM
713	TOR_C_0006_tagged.txt	NOPPD	F	NOM
714	TOR_C_0006_tagged.txt	NOPPD	F	NOM
715	TOR_C_0006_tagged.txt	NOPPD	F	NOM
716	TOR_C_0006_tagged.txt	NOPPD	F	NOM
717	TOR_C_0006_tagged.txt	NOPPD	M	NOM
718	TOR_C_0006_tagged.txt	NOPPD	F	NOM
719	TOR_C_0006_tagged.txt	NOPPD	M	NOM
720	TOR_C_0006_tagged.txt	NOPPD	F	NOM
721	TOR_C_0006_tagged.txt	NOPPD	F	NOM
722	TOR_C_0006_tagged.txt	NOPPD	M	NOM
723	TOR_C_0006_tagged.txt	NOPPD	F	NOM
724	TOR_C_0006_tagged.txt	NOPPD	F	NOM
725	TOR_C_0006_tagged.txt	NOPPD	F	NOM
726	TOR_C_0006_tagged.txt	NOPPD	F	NOM
727	TOR_C_0006_tagged.txt	NOPPD	F	NOM
728	TOR_C_0006_tagged.txt	NOPPD	M	NOM
729	TOR_C_0006_tagged.txt	NOPPD	F	NOM
730	TOR_C_0006_tagged.txt	NOPPD	F	NOM
731	TOR_C_0006_tagged.txt	NOPPD	F	NOM
732	TOR_C_0006_tagged.txt	NOPPD	F	NOM
733	TOR_C_0006_tagged.txt	NOPPD	F	NOM
734	TOR_C_0006_tagged.txt	NOPPD	M	NOM
735	TOR_C_0006_tagged.txt	NOPPD	F	NOM
736	TOR_C_0006_tagged.txt	NOPPD	F	NOM
737	TOR_C_0006_tagged.txt	NOPPD	F	NOM
738	TOR_C_0006_tagged.txt	NOPPD	F	NOM
739	TOR_C_0006_tagged.txt	NOPPD	F	NOM
740	TOR_C_0006_tagged.txt	NOPPD	F	NOM
741	TOR_C_0007_tagged.txt	NOPPD	M	NOM
742	TOR_C_0007_tagged.txt	NOPPD	F	NOM
743	TOR_C_0007_tagged.txt	NOPPD	F	NOM
744	TOR_C_0007_tagged.txt	NOPPD	F	NOM
745	TOR_C_0007_tagged.txt	NOPPD	F	NOM
746	TOR_C_0007_tagged.txt	NOPPD	F	NOM
747	TOR_C_0007_tagged.txt	NOPPD	F	NOM
748	TOR_C_0007_tagged.txt	NOPPD	F	NOM
749	TOR_C_0007_tagged.txt	NOPPD	F	NOM
750	TOR_C_0007_tagged.txt	NOPPD	F	NOM
751	TOR_C_0007_tagged.txt	NOPPD	F	NOM
752	TOR_C_0007_tagged.txt	NOPPD	F	NOM
753	TOR_C_0007_tagged.txt	NOPPD	M	NOM
754	TOR_C_0007_tagged.txt	NOPPD	M	NOM
755	TOR_C_0007_tagged.txt	NOPPD	F	NOM
756	TOR_C_0007_tagged.txt	NOPPD	F	NOM
757	TOR_C_0007_tagged.txt	NOPPD	F	NOM
758	TOR_C_0007_tagged.txt	NOPPD	F	NOM
759	TOR_C_0007_tagged.txt	NOPPD	F	NOM
760	TOR_C_0007_tagged.txt	NOPPD	F	NOM
761	TOR_C_0007_tagged.txt	NOPPD	F	NOM
762	TOR_C_0007_tagged.txt	NOPPD	F	NOM
763	TOR_C_0007_tagged.txt	NOPPD	F	NOM
764	TOR_C_0007_tagged.txt	NOPPD	F	NOM
765	TOR_C_0007_tagged.txt	NOPPD	F	NOM
766	TOR_C_0007_tagged.txt	NOPPD	F	NOM
767	TOR_C_0007_tagged.txt	PPD	F	NOM
768	TOR_C_0007_tagged.txt	NOPPD	F	NOM
769	TOR_C_0007_tagged.txt	NOPPD	F	NOM
770	TOR_C_0007_tagged.txt	NOPPD	F	NOM
771	TOR_C_0007_tagged.txt	NOPPD	F	NOM
772	TOR_C_0007_tagged.txt	NOPPD	F	NOM
773	TOR_C_0007_tagged.txt	NOPPD	F	NOM
774	TOR_C_0007_tagged.txt	NOPPD	F	NOM
775	TOR_C_0007_tagged.txt	NOPPD	F	NOM
776	TOR_C_0007_tagged.txt	NOPPD	M	NOM
777	TOR_C_0007_tagged.txt	NOPPD	F	NOM
778	TOR_C_0007_tagged.txt	NOPPD	M	NOM
779	TOR_C_0007_tagged.txt	NOPPD	M	NOM
780	TOR_C_0007_tagged.txt	NOPPD	M	NOM
781	TOR_C_0007_tagged.txt	NOPPD	M	NOM
782	TOR_C_0007_tagged.txt	NOPPD	M	NOM
783	TOR_C_0007_tagged.txt	NOPPD	M	NOM
784	TOR_C_0007_tagged.txt	NOPPD	M	NOM
785	TOR_C_0007_tagged.txt	NOPPD	F	NOM
786	TOR_C_0007_tagged.txt	NOPPD	M	NOM
787	TOR_C_0007_tagged.txt	NOPPD	F	NOM
788	TOR_C_0007_tagged.txt	NOPPD	F	NOM
789	TOR_C_0007_tagged.txt	NOPPD	F	NOM
790	TOR_C_0007_tagged.txt	NOPPD	F	NOM
791	TOR_C_0007_tagged.txt	NOPPD	M	NOM
792	TOR_C_0007_tagged.txt	NOPPD	F	NOM
793	TOR_C_0007_tagged.txt	NOPPD	F	NOM
794	TOR_C_0007_tagged.txt	NOPPD	F	NOM
795	TOR_C_0007_tagged.txt	NOPPD	F	NOM
796	TOR_C_0007_tagged.txt	NOPPD	F	NOM
797	TOR_C_0007_tagged.txt	NOPPD	F	NOM
798	TOR_C_0007_tagged.txt	NOPPD	F	NOM
799	TOR_C_0007_tagged.txt	NOPPD	F	NOM
800	TOR_C_0007_tagged.txt	NOPPD	F	NOM
801	TOR_C_0007_tagged.txt	NOPPD	F	NOM
802	TOR_C_0007_tagged.txt	PPD	F	NOM
803	TOR_C_0007_tagged.txt	NOPPD	M	NOM
804	TOR_C_0007_tagged.txt	NOPPD	F	NOM
805	TOR_C_0007_tagged.txt	NOPPD	F	NOM
806	TOR_C_0007_tagged.txt	NOPPD	F	NOM
807	TOR_C_0007_tagged.txt	NOPPD	F	NOM
808	TOR_C_0007_tagged.txt	NOPPD	F	NOM
809	TOR_C_0007_tagged.txt	NOPPD	F	NOM
810	TOR_C_0007_tagged.txt	NOPPD	F	NOM
811	TOR_C_0007_tagged.txt	NOPPD	F	NOM
812	TOR_C_0007_tagged.txt	NOPPD	F	NOM
813	TOR_C_0007_tagged.txt	NOPPD	F	NOM
814	TOR_C_0007_tagged.txt	NOPPD	F	NOM
815	TOR_C_0007_tagged.txt	NOPPD	F	NOM
816	TOR_C_0007_tagged.txt	NOPPD	F	NOM
817	TOR_C_0007_tagged.txt	NOPPD	F	NOM
818	TOR_C_0007_tagged.txt	NOPPD	F	NOM
819	TOR_C_0007_tagged.txt	NOPPD	F	NOM
820	TOR_C_0007_tagged.txt	NOPPD	F	NOM
821	TOR_C_0007_tagged.txt	NOPPD	F	NOM
822	TOR_C_0007_tagged.txt	NOPPD	F	NOM
823	TOR_C_0007_tagged.txt	NOPPD	F	NOM
824	TOR_C_0007_tagged.txt	NOPPD	F	NOM
825	TOR_C_0007_tagged.txt	NOPPD	F	NOM
826	TOR_C_0007_tagged.txt	NOPPD	F	NOM
827	TOR_C_0007_tagged.txt	NOPPD	M	NOM
828	TOR_C_0007_tagged.txt	NOPPD	F	NOM
829	TOR_C_0007_tagged.txt	NOPPD	M	NOM
830	TOR_C_0007_tagged.txt	NOPPD	F	NOM
831	TOR_C_0007_tagged.txt	NOPPD	F	NOM
832	TOR_C_0007_tagged.txt	NOPPD	F	NOM
833	TOR_C_0007_tagged.txt	NOPPD	F	NOM
834	TOR_C_0007_tagged.txt	NOPPD	F	NOM
835	TOR_C_0007_tagged.txt	NOPPD	F	NOM
836	TOR_C_0007_tagged.txt	NOPPD	F	NOM
837	TOR_C_0007_tagged.txt	NOPPD	M	NOM
838	TOR_C_0007_tagged.txt	NOPPD	F	NOM
839	TOR_C_0007_tagged.txt	NOPPD	F	NOM
840	TOR_C_0007_tagged.txt	NOPPD	F	NOM
841	TOR_C_0007_tagged.txt	NOPPD	F	NOM
842	TOR_C_0007_tagged.txt	NOPPD	F	NOM
843	TOR_C_0008_tagged.txt	NOPPD	F	NOM
844	TOR_C_0008_tagged.txt	NOPPD	F	NOM
845	TOR_C_0008_tagged.txt	NOPPD	M	NOM
846	TOR_C_0008_tagged.txt	NOPPD	F	NOM
847	TOR_C_0008_tagged.txt	NOPPD	F	NOM
848	TOR_C_0008_tagged.txt	NOPPD	M	NOM
849	TOR_C_0008_tagged.txt	PPD	F	NOM
850	TOR_C_0008_tagged.txt	NOPPD	M	NOM
851	TOR_C_0008_tagged.txt	NOPPD	F	NOM
852	TOR_C_0008_tagged.txt	NOPPD	M	NOM
853	TOR_C_0008_tagged.txt	NOPPD	F	NOM
854	TOR_C_0008_tagged.txt	NOPPD	F	NOM
855	TOR_C_0008_tagged.txt	NOPPD	F	NOM
856	TOR_C_0008_tagged.txt	NOPPD	F	NOM
857	TOR_C_0008_tagged.txt	NOPPD	F	NOM
858	TOR_C_0008_tagged.txt	NOPPD	F	NOM
859	TOR_C_0008_tagged.txt	NOPPD	F	NOM
860	TOR_C_0008_tagged.txt	NOPPD	F	NOM
861	TOR_C_0008_tagged.txt	NOPPD	F	NOM
862	TOR_C_0008_tagged.txt	NOPPD	M	NOM
863	TOR_C_0008_tagged.txt	NOPPD	F	NOM
864	TOR_C_0008_tagged.txt	NOPPD	M	NOM
865	TOR_C_0008_tagged.txt	NOPPD	M	NOM
866	TOR_C_0008_tagged.txt	NOPPD	F	NOM
867	TOR_C_0008_tagged.txt	NOPPD	F	NOM
868	TOR_C_0008_tagged.txt	PPD	F	NOM
869	TOR_C_0008_tagged.txt	NOPPD	F	NOM
870	TOR_C_0008_tagged.txt	NOPPD	F	NOM
871	TOR_C_0008_tagged.txt	NOPPD	F	NOM
872	TOR_C_0008_tagged.txt	NOPPD	F	NOM
873	TOR_C_0008_tagged.txt	NOPPD	F	NOM
874	TOR_C_0008_tagged.txt	NOPPD	F	NOM
875	TOR_C_0008_tagged.txt	NOPPD	F	NOM
876	TOR_C_0008_tagged.txt	NOPPD	F	NOM
877	TOR_C_0008_tagged.txt	NOPPD	F	NOM
878	TOR_C_0008_tagged.txt	NOPPD	F	NOM
879	TOR_C_0008_tagged.txt	NOPPD	F	NOM
880	TOR_C_0008_tagged.txt	NOPPD	F	NOM
881	TOR_C_0008_tagged.txt	NOPPD	F	NOM
882	TOR_C_0008_tagged.txt	NOPPD	F	NOM
883	TOR_C_0008_tagged.txt	NOPPD	F	NOM
884	TOR_C_0008_tagged.txt	NOPPD	F	NOM
885	TOR_C_0008_tagged.txt	NOPPD	F	NOM
886	TOR_C_0008_tagged.txt	NOPPD	F	NOM
887	TOR_C_0008_tagged.txt	NOPPD	F	NOM
888	TOR_C_0008_tagged.txt	NOPPD	F	NOM
889	TOR_C_0008_tagged.txt	NOPPD	F	NOM
890	TOR_C_0008_tagged.txt	NOPPD	F	NOM
891	TOR_C_0008_tagged.txt	NOPPD	M	NOM
892	TOR_C_0008_tagged.txt	NOPPD	F	NOM
893	TOR_C_0008_tagged.txt	NOPPD	M	NOM
894	TOR_C_0008_tagged.txt	NOPPD	F	NOM
895	TOR_C_0008_tagged.txt	NOPPD	M	NOM
896	TOR_C_0008_tagged.txt	NOPPD	M	NOM
897	TOR_C_0008_tagged.txt	NOPPD	F	NOM
898	TOR_C_0008_tagged.txt	NOPPD	F	NOM
899	TOR_C_0008_tagged.txt	NOPPD	F	NOM
900	TOR_C_0008_tagged.txt	NOPPD	F	NOM
901	TOR_C_0008_tagged.txt	NOPPD	F	NOM
902	TOR_C_0008_tagged.txt	NOPPD	M	NOM
903	TOR_C_0008_tagged.txt	NOPPD	F	NOM
904	TOR_C_0009_tagged.txt	NOPPD	M	NOM
905	TOR_C_0009_tagged.txt	NOPPD	F	NOM
906	TOR_C_0009_tagged.txt	NOPPD	F	NOM
907	TOR_C_0009_tagged.txt	PPD	F	NOM
908	TOR_C_0009_tagged.txt	NOPPD	F	NOM
909	TOR_C_0009_tagged.txt	NOPPD	F	NOM
910	TOR_C_0009_tagged.txt	PPD	F	NOM
911	TOR_C_0009_tagged.txt	NOPPD	F	NOM
912	TOR_C_0009_tagged.txt	NOPPD	F	NOM
913	TOR_C_0009_tagged.txt	NOPPD	F	NOM
914	TOR_C_0009_tagged.txt	PPD	F	NOM
915	TOR_C_0009_tagged.txt	NOPPD	F	NOM
916	TOR_C_0009_tagged.txt	NOPPD	F	NOM
917	TOR_C_0009_tagged.txt	NOPPD	F	NOM
918	TOR_C_0009_tagged.txt	NOPPD	F	NOM
919	TOR_C_0009_tagged.txt	NOPPD	F	NOM
920	TOR_C_0009_tagged.txt	NOPPD	F	NOM
921	TOR_C_0009_tagged.txt	NOPPD	F	NOM
922	TOR_C_0009_tagged.txt	NOPPD	F	NOM
923	TOR_C_0009_tagged.txt	PPD	F	NOM
924	TOR_C_0009_tagged.txt	NOPPD	F	NOM
925	TOR_C_0009_tagged.txt	NOPPD	F	NOM
926	TOR_C_0009_tagged.txt	PPD	F	NOM
927	TOR_C_0009_tagged.txt	NOPPD	F	NOM
928	TOR_C_0009_tagged.txt	PPD	F	NOM
929	TOR_C_0009_tagged.txt	NOPPD	M	NOM
930	TOR_C_0009_tagged.txt	NOPPD	F	NOM
931	TOR_C_0009_tagged.txt	NOPPD	F	NOM
932	TOR_C_0009_tagged.txt	NOPPD	M	NOM
933	TOR_C_0009_tagged.txt	NOPPD	M	NOM
934	TOR_C_0009_tagged.txt	NOPPD	M	NOM
935	TOR_C_0009_tagged.txt	NOPPD	M	NOM
